Date,Open,High,Low,Price_USD,Volume,USD_Index,Inflation_Rate,Interest_Rate
2008-06-27,1135.14,1137.74,1127.63,1136.78,85639,98.73,3.47,6.18
2008-06-30,1137.26,1143.43,1133.41,1139.03,118885,99.62,3.92,6.17
2008-07-01,1139.33,1141.11,1131.55,1137.91,142396,104.21,3.59,6.01
2008-07-02,1140.37,1145.28,1138.03,1138.12,49031,98.81,3.94,5.62
2008-07-03,1146.93,1150.68,1146.0,1146.13,126918,102.96,3.7,6.08
2008-07-04,1149.11,1155.0,1140.33,1145.69,82202,100.68,4.35,5.86
2008-07-07,1147.68,1148.2,1140.07,1145.7,154835,99.25,3.84,6.11
2008-07-08,1142.81,1144.92,1140.35,1143.82,47301,105.06,4.27,6.02
2008-07-09,1145.37,1154.75,1135.53,1146.96,262529,100.09,4.33,6.08
2008-07-10,1147.83,1156.13,1140.45,1146.76,69254,99.49,4.32,6.05
2008-07-11,1146.84,1147.5,1143.72,1144.87,174902,101.38,3.67,6.34
2008-07-14,1155.78,1159.43,1148.82,1150.95,96021,100.25,4.43,6.06
2008-07-15,1160.7,1163.82,1150.45,1156.57,71149,107.0,4.25,5.79
2008-07-16,1152.96,1162.55,1147.29,1154.84,109759,104.13,4.35,6.14
2008-07-17,1148.17,1151.9,1146.27,1148.52,148992,100.07,4.61,5.91
2008-07-18,1154.95,1159.15,1147.52,1152.63,53046,100.32,4.35,6.18
2008-07-21,1155.14,1155.29,1150.97,1151.45,130696,96.47,3.86,6.21
2008-07-22,1158.04,1169.51,1145.35,1154.78,98236,101.83,4.31,6.07
2008-07-23,1147.87,1153.8,1146.28,1148.09,124345,99.68,3.78,5.79
2008-07-24,1147.45,1154.22,1143.04,1151.78,99150,101.73,4.14,5.91
2008-07-25,1144.41,1149.33,1142.66,1147.85,78531,96.64,4.03,6.18
2008-07-28,1152.75,1156.0,1146.16,1151.8,63243,101.45,4.16,6.28
2008-07-29,1153.49,1159.34,1144.38,1152.31,129192,105.76,3.78,5.99
2008-07-30,1145.52,1151.08,1139.09,1149.31,128915,101.67,3.81,5.94
2008-07-31,1148.44,1153.58,1147.54,1148.29,128657,99.61,4.04,5.8
2008-08-01,1153.41,1163.66,1147.1,1151.23,117129,101.47,4.1,5.81
2008-08-04,1148.94,1153.23,1146.99,1152.93,144044,101.34,4.05,6.02
2008-08-05,1159.34,1162.98,1154.14,1155.51,173239,106.96,4.52,6.09
2008-08-06,1161.87,1165.93,1160.08,1163.18,46603,100.57,4.26,5.76
2008-08-07,1162.29,1162.38,1153.11,1157.93,38687,98.45,4.25,6.11
2008-08-08,1162.44,1165.12,1157.62,1164.3,196256,101.45,4.06,6.19
2008-08-11,1162.42,1169.72,1157.72,1166.01,57732,101.86,3.8,6.08
2008-08-12,1161.57,1168.78,1158.7,1163.17,63927,102.81,4.15,6.23
2008-08-13,1158.43,1159.27,1156.08,1158.77,87987,103.34,4.6,6.04
2008-08-14,1157.18,1165.64,1152.15,1158.53,50940,106.34,4.2,6.04
2008-08-15,1161.61,1169.48,1161.07,1162.36,84741,99.92,4.43,6.03
2008-08-18,1164.38,1168.33,1158.29,1163.22,67559,99.69,4.45,6.19
2008-08-19,1168.63,1171.64,1163.84,1169.23,89918,96.71,4.28,6.06
2008-08-20,1164.13,1167.21,1158.89,1164.36,110407,103.05,4.2,5.9
2008-08-21,1158.8,1168.56,1156.26,1164.78,86041,99.17,3.89,6.05
2008-08-22,1162.01,1166.42,1160.27,1160.65,84320,103.66,4.09,6.05
2008-08-25,1162.99,1168.94,1160.38,1163.3,109447,100.17,4.05,5.95
2008-08-26,1172.65,1175.83,1166.54,1167.02,149898,105.68,4.22,6.14
2008-08-27,1162.65,1170.97,1157.62,1165.93,187434,97.79,3.78,6.0
2008-08-28,1150.59,1160.68,1145.1,1156.87,90452,104.02,4.0,6.09
2008-08-29,1160.2,1160.28,1156.14,1158.05,204834,103.71,4.23,6.06
2008-09-01,1162.17,1168.37,1157.47,1160.96,140180,102.74,3.95,5.88
2008-09-02,1159.38,1168.21,1159.2,1162.9,60306,98.61,3.89,5.84
2008-09-03,1162.54,1174.6,1159.36,1167.9,59606,102.69,3.92,5.88
2008-09-04,1169.8,1176.63,1156.19,1164.43,78361,101.71,4.05,5.97
2008-09-05,1172.34,1173.01,1162.46,1167.39,175930,96.79,3.52,6.22
2008-09-08,1164.36,1178.55,1156.73,1173.11,80777,105.2,3.92,5.98
2008-09-09,1165.42,1171.93,1164.27,1167.02,46307,100.5,4.35,6.04
2008-09-10,1174.49,1184.3,1167.67,1168.66,90079,105.05,4.19,6.12
2008-09-11,1165.6,1172.33,1164.28,1167.27,44701,101.19,4.21,5.93
2008-09-12,1165.71,1167.75,1165.47,1167.43,64731,103.82,3.64,2.92
2008-09-15,1169.04,1172.66,1167.03,1170.04,78056,99.19,3.99,3.14
2008-09-16,1164.78,1169.55,1162.32,1168.71,104806,101.89,4.06,3.07
2008-09-17,1160.72,1168.98,1160.25,1166.68,148696,101.73,4.2,2.9
2008-09-18,1170.96,1172.38,1161.8,1167.27,130307,100.55,4.36,2.92
2008-09-19,1157.31,1168.96,1156.13,1163.74,61590,99.22,4.32,3.0
2008-09-22,1161.95,1162.19,1149.67,1161.09,85077,93.76,3.93,3.04
2008-09-23,1167.13,1171.32,1162.11,1164.03,101778,99.28,3.93,3.17
2008-09-24,1155.24,1161.54,1148.72,1160.29,88886,103.18,4.42,3.07
2008-09-25,1159.96,1169.43,1159.52,1163.19,88634,97.91,3.97,2.84
2008-09-26,1169.59,1170.85,1159.78,1165.34,49558,98.41,3.79,2.87
2008-09-29,1162.2,1170.43,1160.33,1160.34,62249,97.84,4.0,3.03
2008-09-30,1156.29,1165.07,1153.61,1158.43,84021,101.97,4.38,3.01
2008-10-01,1167.87,1170.57,1156.68,1163.67,28644,99.16,3.82,2.86
2008-10-02,1165.15,1170.33,1153.79,1160.95,127549,104.48,3.93,3.15
2008-10-03,1161.06,1161.31,1155.6,1160.13,57006,103.27,3.82,2.65
2008-10-06,1161.23,1169.75,1160.62,1164.38,129927,101.89,4.26,3.04
2008-10-07,1166.68,1170.42,1164.58,1168.13,125437,102.12,4.09,2.76
2008-10-08,1169.09,1173.33,1164.53,1168.08,79421,99.45,4.25,3.12
2008-10-09,1166.1,1172.4,1165.0,1166.76,147298,99.46,4.41,2.95
2008-10-10,1176.19,1179.83,1169.52,1172.88,132890,103.09,3.63,3.1
2008-10-13,1176.5,1185.12,1171.83,1181.93,87239,103.51,3.81,2.93
2008-10-14,1181.15,1189.85,1178.16,1186.47,83391,102.94,3.89,3.19
2008-10-15,1188.32,1189.04,1183.19,1187.68,153107,99.99,4.01,2.71
2008-10-16,1183.8,1188.8,1176.77,1185.55,108315,100.21,4.11,3.12
2008-10-17,1181.11,1185.01,1180.95,1183.34,149923,98.88,3.86,2.9
2008-10-20,1181.6,1188.24,1168.43,1187.9,37964,103.09,3.8,3.05
2008-10-21,1190.43,1197.88,1189.41,1190.36,102682,96.24,4.2,3.05
2008-10-22,1196.34,1200.19,1196.18,1196.53,52524,95.57,4.1,2.78
2008-10-23,1202.23,1204.54,1198.77,1199.88,97702,96.04,4.04,3.14
2008-10-24,1195.36,1208.67,1193.5,1195.11,131337,95.74,3.42,3.05
2008-10-27,1201.24,1201.84,1198.95,1201.72,197927,104.43,4.24,3.01
2008-10-28,1203.08,1206.65,1194.83,1198.85,67828,103.03,3.98,3.05
2008-10-29,1193.58,1206.4,1188.01,1198.3,79994,98.07,3.89,3.01
2008-10-30,1202.08,1204.89,1194.21,1200.15,95014,100.79,3.72,3.12
2008-10-31,1202.56,1213.93,1195.11,1208.62,66848,104.64,3.76,2.92
2008-11-03,1220.14,1225.7,1215.68,1223.21,146009,102.09,3.68,3.12
2008-11-04,1222.01,1229.71,1217.55,1226.47,95986,106.09,3.4,3.08
2008-11-05,1229.56,1233.4,1224.67,1226.69,103650,100.52,3.69,2.97
2008-11-06,1229.44,1232.18,1223.6,1229.68,126509,99.14,3.49,3.27
2008-11-07,1234.0,1239.18,1231.57,1234.05,95924,98.03,3.87,3.06
2008-11-10,1231.42,1242.72,1225.99,1235.52,71181,100.78,3.58,3.02
2008-11-11,1242.34,1252.04,1238.68,1243.46,96258,102.99,4.05,3.08
2008-11-12,1242.44,1248.18,1232.6,1245.3,70089,100.88,3.45,2.98
2008-11-13,1249.62,1250.94,1247.33,1248.19,103072,99.71,4.16,3.17
2008-11-14,1248.03,1251.77,1244.98,1251.75,147086,103.72,4.06,2.99
2008-11-17,1261.19,1263.74,1255.92,1256.18,61698,101.86,3.57,3.11
2008-11-18,1254.11,1265.35,1253.35,1260.45,53479,100.22,3.81,2.83
2008-11-19,1255.9,1262.75,1255.21,1258.94,100679,98.6,3.61,2.72
2008-11-20,1264.0,1265.85,1257.56,1257.68,72611,99.89,3.97,3.05
2008-11-21,1252.63,1256.81,1247.96,1254.27,99977,101.74,4.27,2.93
2008-11-24,1253.81,1259.72,1252.39,1258.77,112213,98.56,4.1,2.96
2008-11-25,1263.64,1264.46,1255.7,1262.81,41878,97.39,3.62,2.64
2008-11-26,1263.78,1265.62,1260.16,1265.59,130084,99.25,3.82,3.25
2008-11-27,1270.04,1276.98,1269.44,1273.24,61829,100.26,4.17,3.01
2008-11-28,1269.98,1276.65,1258.5,1274.17,97837,103.79,3.91,3.19
2008-12-01,1290.3,1298.08,1275.74,1279.67,75829,97.43,4.02,2.78
2008-12-02,1275.27,1283.17,1264.8,1276.24,79159,100.93,3.92,3.01
2008-12-03,1268.27,1277.53,1264.87,1275.64,194382,99.67,3.77,3.05
2008-12-04,1285.13,1294.53,1272.78,1279.4,112162,99.76,3.73,3.01
2008-12-05,1286.14,1290.52,1281.71,1283.79,141757,104.14,3.44,3.03
2008-12-08,1282.47,1286.5,1279.81,1285.43,104859,100.48,3.53,2.78
2008-12-09,1282.5,1288.86,1271.23,1286.1,126500,97.99,3.49,3.04
2008-12-10,1283.52,1286.36,1280.34,1280.93,116652,102.54,3.63,2.87
2008-12-11,1279.51,1281.37,1269.36,1280.45,109292,102.36,3.73,2.9
2008-12-12,1277.59,1292.22,1272.72,1285.02,153716,97.78,3.68,3.0
2008-12-15,1297.1,1299.47,1288.99,1290.18,105093,97.25,3.74,2.94
2008-12-16,1291.51,1297.35,1291.15,1293.19,246239,101.24,3.85,2.95
2008-12-17,1300.17,1314.49,1291.48,1294.37,144959,100.12,3.57,3.16
2008-12-18,1300.34,1300.74,1283.84,1295.37,62578,99.02,3.86,2.97
2008-12-19,1289.76,1296.63,1289.73,1293.65,91984,102.85,3.95,2.93
2008-12-22,1303.38,1310.75,1297.23,1299.36,115708,98.68,3.75,2.98
2008-12-23,1299.51,1304.5,1293.16,1302.06,100488,101.19,3.51,2.83
2008-12-24,1297.75,1313.74,1293.98,1305.06,129929,103.04,3.87,3.02
2008-12-25,1302.22,1308.42,1293.74,1303.88,135782,99.27,3.75,3.1
2008-12-26,1297.58,1305.0,1289.49,1296.04,57306,95.61,3.78,3.04
2008-12-29,1301.58,1304.44,1299.24,1303.39,164790,99.11,3.99,3.0
2008-12-30,1301.2,1309.13,1293.15,1302.4,80924,100.6,3.78,3.09
2008-12-31,1304.3,1314.23,1299.55,1299.84,77779,102.66,3.99,2.91
2009-01-01,1303.14,1309.04,1297.33,1302.72,77679,98.83,3.56,3.0
2009-01-02,1298.8,1308.74,1292.49,1302.09,136411,104.44,3.49,3.2
2009-01-05,1312.08,1319.48,1302.11,1309.33,88713,96.82,3.86,2.95
2009-01-06,1313.64,1319.14,1304.92,1312.86,75703,100.45,3.32,3.09
2009-01-07,1306.72,1320.91,1302.58,1316.68,83317,99.41,4.04,3.09
2009-01-08,1313.7,1316.34,1307.06,1312.01,48152,103.42,3.89,2.88
2009-01-09,1319.57,1319.74,1310.76,1318.02,70483,96.31,3.58,3.1
2009-01-12,1322.09,1322.97,1319.41,1322.01,60124,101.03,3.84,2.9
2009-01-13,1325.0,1325.78,1315.32,1321.47,88639,99.36,3.7,3.06
2009-01-14,1320.39,1326.19,1318.04,1323.06,128756,103.78,3.2,2.9
2009-01-15,1317.99,1321.52,1313.18,1316.66,123198,97.94,3.32,3.04
2009-01-16,1313.15,1325.13,1309.64,1319.35,163194,101.02,3.59,3.02
2009-01-19,1319.59,1329.2,1316.55,1317.98,149281,97.9,3.54,3.01
2009-01-20,1321.06,1321.17,1312.02,1313.36,79902,100.51,3.82,3.04
2009-01-21,1304.16,1310.79,1300.76,1308.06,99471,99.16,3.56,2.92
2009-01-22,1310.65,1316.86,1301.87,1313.64,97438,99.07,3.17,2.82
2009-01-23,1309.23,1318.03,1303.24,1312.02,41755,95.08,3.34,3.01
2009-01-26,1321.8,1325.39,1315.56,1321.28,60663,101.01,3.65,3.16
2009-01-27,1315.84,1325.32,1311.66,1320.05,92326,97.27,3.0,3.08
2009-01-28,1315.61,1316.27,1311.22,1313.95,92119,97.24,3.1,3.06
2009-01-29,1313.65,1320.0,1303.8,1310.32,121167,96.17,3.35,2.92
2009-01-30,1318.53,1326.39,1313.09,1316.42,118830,97.37,3.67,3.02
2009-02-02,1311.68,1318.94,1311.08,1318.68,48616,101.24,3.37,2.87
2009-02-03,1321.33,1327.36,1310.73,1317.39,121471,101.13,3.54,2.93
2009-02-04,1322.76,1328.73,1314.79,1319.05,106025,101.65,3.42,3.05
2009-02-05,1325.42,1326.01,1319.22,1322.13,126671,97.39,3.37,2.72
2009-02-06,1329.27,1339.95,1318.84,1327.79,151258,100.45,3.24,3.26
2009-02-09,1337.68,1338.24,1336.32,1336.8,93232,98.3,3.6,2.8
2009-02-10,1340.43,1341.17,1333.31,1336.29,162467,102.23,3.07,3.28
2009-02-11,1339.4,1353.16,1330.37,1331.72,69164,100.95,3.32,2.87
2009-02-12,1327.18,1333.37,1324.97,1330.98,67623,98.25,3.66,2.87
2009-02-13,1337.39,1341.95,1331.61,1333.08,117184,102.47,3.18,2.94
2009-02-16,1331.62,1340.3,1329.18,1331.97,85177,101.15,2.97,2.93
2009-02-17,1328.44,1333.37,1326.14,1328.95,109606,96.44,2.82,2.91
2009-02-18,1325.26,1333.86,1324.61,1331.39,219080,95.7,3.51,2.94
2009-02-19,1331.05,1337.77,1322.96,1332.19,115542,96.51,3.52,3.01
2009-02-20,1329.34,1333.39,1324.91,1333.33,107459,103.99,3.25,2.86
2009-02-23,1331.22,1345.25,1327.73,1333.08,69724,97.33,3.0,3.12
2009-02-24,1328.72,1334.43,1322.18,1333.11,50011,104.56,3.28,3.21
2009-02-25,1328.45,1334.29,1321.83,1330.24,95892,97.22,3.6,2.71
2009-02-26,1333.35,1340.03,1328.15,1334.98,151258,96.92,2.99,3.28
2009-02-27,1340.73,1342.09,1338.9,1340.34,86753,102.01,3.57,3.11
2009-03-02,1329.04,1341.68,1313.1,1335.51,115911,102.16,2.86,3.04
2009-03-03,1326.82,1346.3,1320.23,1332.6,174660,101.26,3.0,2.91
2009-03-04,1328.77,1334.23,1322.29,1327.33,172923,101.61,3.3,3.02
2009-03-05,1322.44,1325.63,1318.5,1325.61,117187,97.93,3.51,3.13
2009-03-06,1330.54,1339.04,1325.91,1326.26,105666,102.01,3.64,3.39
2009-03-09,1324.02,1328.56,1319.02,1323.13,53774,100.55,3.5,3.33
2009-03-10,1322.69,1324.56,1314.63,1320.28,76720,99.06,3.64,2.77
2009-03-11,1322.68,1323.12,1311.86,1317.1,88229,100.24,3.29,2.97
2009-03-12,1317.73,1321.94,1314.58,1318.96,70197,102.64,3.09,3.01
2009-03-13,1317.96,1325.34,1317.42,1320.24,109030,100.96,3.53,3.2
2009-03-16,1323.59,1325.3,1315.28,1320.14,212067,94.58,3.56,2.99
2009-03-17,1323.89,1329.74,1317.91,1321.87,181154,102.19,3.45,2.89
2009-03-18,1319.84,1322.15,1319.17,1320.59,108831,102.01,3.37,3.01
2009-03-19,1325.96,1331.25,1318.4,1320.45,134830,99.03,3.56,2.94
2009-03-20,1327.58,1328.77,1313.83,1328.43,73758,100.2,3.29,3.15
2009-03-23,1337.12,1338.22,1336.9,1336.99,177306,100.12,3.19,3.36
2009-03-24,1332.61,1339.02,1328.55,1332.53,52850,94.93,3.37,3.14
2009-03-25,1333.27,1344.17,1325.79,1337.02,142220,98.83,3.31,3.14
2009-03-26,1341.76,1344.16,1325.66,1341.45,120359,98.89,3.4,3.18
2009-03-27,1343.21,1345.4,1335.69,1337.61,72959,99.43,3.14,3.07
2009-03-30,1345.81,1346.71,1334.76,1344.02,90806,98.46,3.39,2.94
2009-03-31,1351.69,1353.63,1350.93,1351.56,62711,101.37,3.38,2.95
2009-04-01,1347.15,1356.0,1346.04,1347.8,63789,97.72,3.21,3.16
2009-04-02,1346.26,1353.05,1334.32,1344.92,52238,102.04,2.97,3.04
2009-04-03,1353.29,1359.99,1341.25,1350.25,134189,101.26,3.46,2.85
2009-04-06,1356.86,1359.76,1349.7,1354.39,159873,103.09,2.84,3.2
2009-04-07,1356.41,1362.38,1353.23,1357.76,41575,104.0,2.9,2.88
2009-04-08,1361.57,1364.85,1356.55,1360.24,205936,103.99,3.17,2.83
2009-04-09,1364.9,1365.13,1361.5,1362.94,98242,96.66,2.5,2.87
2009-04-10,1354.17,1364.46,1352.87,1358.28,110850,100.52,3.51,3.05
2009-04-13,1366.46,1370.19,1357.26,1365.77,54777,97.8,3.12,3.15
2009-04-14,1362.95,1374.68,1357.16,1371.84,167431,107.75,3.49,3.04
2009-04-15,1373.87,1375.39,1371.29,1371.88,106948,101.08,3.56,2.92
2009-04-16,1375.44,1384.82,1372.17,1372.72,155675,103.08,3.06,2.88
2009-04-17,1370.21,1373.98,1363.86,1367.15,160868,100.67,3.44,3.12
2009-04-20,1370.76,1378.01,1366.4,1372.38,168375,92.95,2.82,2.99
2009-04-21,1377.17,1377.76,1374.14,1375.89,76167,97.55,3.19,3.05
2009-04-22,1382.54,1388.24,1367.02,1376.65,90836,97.79,2.96,2.98
2009-04-23,1388.44,1396.48,1378.21,1382.58,77289,98.48,3.25,3.04
2009-04-24,1382.04,1390.2,1376.21,1382.16,141214,100.36,3.3,3.06
2009-04-27,1388.25,1389.21,1376.25,1387.67,112775,100.67,3.03,3.36
2009-04-28,1388.88,1392.96,1374.18,1384.26,151396,92.88,3.2,3.06
2009-04-29,1378.96,1394.07,1374.23,1385.2,154059,98.85,3.3,2.94
2009-04-30,1384.14,1389.4,1380.14,1385.48,49468,98.22,3.1,3.03
2009-05-01,1393.07,1394.02,1381.21,1387.51,169449,102.87,3.69,2.86
2009-05-04,1393.01,1393.96,1378.64,1388.95,144400,100.89,3.01,2.86
2009-05-05,1390.95,1395.97,1380.9,1389.42,85161,98.95,3.45,3.19
2009-05-06,1387.79,1395.86,1382.48,1394.08,113540,99.92,3.32,3.05
2009-05-07,1393.0,1395.92,1388.09,1393.21,93951,95.16,2.57,3.17
2009-05-08,1384.77,1387.78,1379.59,1387.22,126300,101.07,3.4,2.76
2009-05-11,1399.35,1403.1,1388.8,1397.96,85088,98.35,3.29,2.85
2009-05-12,1401.7,1413.74,1395.65,1405.11,119559,97.26,3.05,3.04
2009-05-13,1396.15,1415.74,1388.25,1400.46,101409,102.6,3.11,2.88
2009-05-14,1395.86,1412.22,1391.9,1404.56,83043,99.97,3.14,2.79
2009-05-15,1408.53,1409.56,1401.5,1403.39,106516,97.63,3.36,2.84
2009-05-18,1405.96,1417.63,1398.81,1407.65,291439,97.75,2.9,2.95
2009-05-19,1410.68,1421.95,1409.33,1410.02,75040,100.15,3.4,3.06
2009-05-20,1410.02,1410.58,1409.4,1410.03,89323,99.96,2.73,3.26
2009-05-21,1403.11,1408.6,1401.34,1407.61,75565,99.33,2.56,2.84
2009-05-22,1400.3,1412.7,1398.14,1405.61,78803,96.26,3.14,2.85
2009-05-25,1400.41,1406.89,1394.77,1404.65,136804,96.64,3.3,2.78
2009-05-26,1398.99,1402.87,1394.04,1402.03,131446,97.43,2.94,3.09
2009-05-27,1404.33,1409.66,1400.33,1402.78,98484,98.81,2.41,3.02
2009-05-28,1397.33,1409.07,1389.83,1400.68,148823,99.21,2.6,2.86
2009-05-29,1412.1,1417.35,1404.62,1404.74,135588,98.88,3.08,2.88
2009-06-01,1418.81,1425.88,1411.6,1414.45,92509,98.92,2.97,2.98
2009-06-02,1416.36,1416.57,1408.65,1412.93,53447,103.92,3.29,2.99
2009-06-03,1414.55,1415.87,1409.85,1415.06,137573,101.32,2.98,2.84
2009-06-04,1424.8,1426.77,1412.94,1418.35,105647,102.14,2.78,3.03
2009-06-05,1420.6,1425.92,1416.19,1421.53,99597,100.31,3.04,2.79
2009-06-08,1424.87,1429.75,1420.94,1425.01,81926,99.3,3.21,3.01
2009-06-09,1430.15,1431.24,1418.39,1429.42,132967,100.11,3.29,2.97
2009-06-10,1435.68,1437.3,1429.75,1432.67,113481,99.62,2.92,3.06
2009-06-11,1430.89,1439.47,1425.52,1428.16,89793,101.11,2.96,3.18
2009-06-12,1431.11,1438.5,1429.02,1433.16,60464,96.62,3.14,2.94
2009-06-15,1438.03,1440.75,1430.43,1440.34,151322,100.81,2.75,3.0
2009-06-16,1440.72,1450.11,1426.81,1437.96,125738,99.43,3.12,2.7
2009-06-17,1442.3,1444.28,1436.45,1439.21,109333,94.49,2.87,3.3
2009-06-18,1441.69,1447.42,1437.52,1443.39,34108,99.19,2.91,2.72
2009-06-19,1436.65,1459.43,1426.51,1443.53,97230,95.71,2.93,2.99
2009-06-22,1450.7,1453.07,1446.18,1451.61,89636,97.57,2.95,2.62
2009-06-23,1466.29,1468.74,1461.47,1463.56,77080,98.42,3.4,2.88
2009-06-24,1468.95,1470.24,1453.3,1461.03,133478,95.07,2.8,3.26
2009-06-25,1450.55,1461.07,1445.02,1455.78,131392,98.74,2.81,3.17
2009-06-26,1456.41,1459.14,1449.04,1458.27,117563,99.03,3.28,3.15
2009-06-29,1463.1,1472.97,1455.6,1464.81,149515,100.7,3.02,2.97
2009-06-30,1470.81,1473.43,1464.49,1464.85,65583,97.67,3.1,3.25
2009-07-01,1472.52,1478.36,1470.24,1472.68,82333,99.43,2.65,3.04
2009-07-02,1463.59,1472.32,1461.63,1467.58,101713,98.55,2.97,3.1
2009-07-03,1474.36,1478.84,1462.03,1471.89,76972,97.71,3.1,3.4
2009-07-06,1470.54,1472.34,1469.78,1472.33,132040,94.57,2.73,3.16
2009-07-07,1475.99,1483.52,1462.74,1481.43,80107,98.4,3.05,2.99
2009-07-08,1487.89,1491.93,1486.45,1491.88,165934,100.46,2.84,3.08
2009-07-09,1497.15,1500.99,1482.29,1489.4,68018,96.29,2.73,3.21
2009-07-10,1489.66,1504.96,1487.43,1487.94,231606,98.09,3.14,3.09
2009-07-13,1495.75,1504.25,1486.12,1495.27,222285,98.4,3.17,3.12
2009-07-14,1493.45,1497.06,1490.74,1494.57,95044,101.34,2.92,3.19
2009-07-15,1496.79,1509.02,1484.48,1495.48,156133,98.65,3.0,3.38
2009-07-16,1497.98,1501.16,1496.06,1496.72,84105,99.29,3.21,2.86
2009-07-17,1490.12,1490.44,1487.05,1488.81,148051,98.6,2.78,3.1
2009-07-20,1492.55,1497.49,1485.58,1492.03,92005,97.37,2.96,3.07
2009-07-21,1493.8,1497.93,1479.07,1489.91,59031,95.78,2.78,2.94
2009-07-22,1488.82,1490.44,1483.31,1488.72,24025,97.91,2.62,2.9
2009-07-23,1492.24,1502.67,1489.61,1496.63,88655,99.55,2.77,3.25
2009-07-24,1489.1,1497.56,1485.07,1491.84,110373,98.91,2.59,2.85
2009-07-27,1490.06,1502.41,1489.06,1498.96,168068,102.25,2.97,2.79
2009-07-28,1507.88,1512.29,1490.0,1498.77,100172,100.92,2.67,2.91
2009-07-29,1502.45,1517.0,1498.32,1498.57,147438,101.65,2.51,2.73
2009-07-30,1499.69,1504.29,1497.5,1503.44,82324,93.44,3.05,2.87
2009-07-31,1504.91,1511.81,1497.66,1506.18,86257,102.44,3.03,2.84
2009-08-03,1509.33,1518.37,1501.32,1512.22,150484,99.12,2.77,3.01
2009-08-04,1525.0,1530.31,1511.87,1517.98,36832,99.43,3.03,3.22
2009-08-05,1511.07,1525.13,1502.78,1517.53,99229,100.65,2.65,2.91
2009-08-06,1516.27,1516.4,1507.47,1515.75,84121,98.48,2.76,3.13
2009-08-07,1511.22,1516.72,1509.35,1511.71,170117,95.78,2.95,3.11
2009-08-10,1514.86,1515.79,1506.4,1511.11,79913,102.08,3.11,2.67
2009-08-11,1525.88,1528.12,1519.29,1526.36,121374,96.43,2.75,2.92
2009-08-12,1525.42,1540.51,1525.11,1533.51,142715,95.83,2.7,2.94
2009-08-13,1526.99,1532.66,1515.39,1528.14,54337,97.75,3.09,3.06
2009-08-14,1518.49,1524.27,1513.31,1522.93,93363,97.41,3.0,3.08
2009-08-17,1528.97,1538.97,1518.02,1528.61,83062,98.34,2.88,3.05
2009-08-18,1538.99,1540.2,1530.68,1532.4,144136,98.06,3.13,2.86
2009-08-19,1528.18,1543.99,1523.36,1536.2,129318,101.64,3.32,2.9
2009-08-20,1532.43,1540.23,1526.75,1536.12,89923,99.42,2.93,2.77
2009-08-21,1534.12,1542.44,1525.96,1536.67,64928,96.13,2.69,3.01
2009-08-24,1539.88,1543.85,1538.47,1541.65,149530,96.43,2.96,2.94
2009-08-25,1546.65,1552.19,1534.19,1543.22,96080,97.25,2.63,3.08
2009-08-26,1532.83,1535.29,1530.95,1533.62,51670,97.33,3.14,3.1
2009-08-27,1535.58,1540.1,1531.58,1533.67,53479,97.01,2.65,2.95
2009-08-28,1527.83,1543.71,1524.81,1530.71,117601,95.56,2.78,3.04
2009-08-31,1535.99,1537.87,1526.43,1534.93,59259,99.01,2.61,2.97
2009-09-01,1554.21,1555.14,1542.54,1550.6,207701,97.03,2.87,2.83
2009-09-02,1550.15,1556.78,1549.01,1553.56,67857,95.77,2.88,2.88
2009-09-03,1556.83,1561.02,1548.45,1553.19,98701,99.36,3.01,2.66
2009-09-04,1559.12,1563.99,1552.89,1558.88,105202,100.23,2.85,2.94
2009-09-07,1569.6,1572.12,1557.45,1564.69,73736,97.45,2.83,2.91
2009-09-08,1566.99,1577.47,1561.46,1567.94,40298,102.5,2.67,2.83
2009-09-09,1573.92,1573.99,1563.16,1572.12,106548,103.55,2.74,3.12
2009-09-10,1583.34,1586.22,1574.66,1583.53,73035,99.17,2.47,3.08
2009-09-11,1578.63,1581.12,1566.23,1579.08,103426,96.79,3.16,3.08
2009-09-14,1586.16,1595.95,1577.88,1584.93,94001,98.59,2.79,3.1
2009-09-15,1584.04,1590.17,1568.38,1581.5,109679,94.89,3.22,3.0
2009-09-16,1579.51,1591.22,1577.18,1585.46,184378,95.74,2.78,3.0
2009-09-17,1588.87,1593.39,1581.42,1582.07,79342,93.74,2.33,3.12
2009-09-18,1572.35,1582.32,1569.04,1581.17,81835,96.38,2.69,3.1
2009-09-21,1579.93,1586.97,1579.86,1583.19,50699,94.85,2.8,3.15
2009-09-22,1588.81,1594.94,1584.06,1589.25,91301,99.45,2.82,2.99
2009-09-23,1597.03,1607.38,1589.34,1595.06,116302,95.98,2.97,2.85
2009-09-24,1597.52,1603.84,1588.64,1590.0,81356,98.58,2.85,3.03
2009-09-25,1582.6,1591.88,1575.85,1591.47,116607,99.75,2.72,2.91
2009-09-28,1589.0,1599.75,1582.04,1591.42,91949,100.8,2.57,3.1
2009-09-29,1576.2,1587.3,1573.71,1586.32,58635,97.03,2.7,3.04
2009-09-30,1586.57,1588.2,1585.82,1586.42,111836,98.69,2.95,3.0
2009-10-01,1587.37,1591.87,1580.13,1586.07,90913,98.77,3.01,2.94
2009-10-02,1607.08,1615.78,1596.73,1599.45,103684,101.0,2.63,3.15
2009-10-05,1605.74,1606.35,1601.43,1605.16,78685,99.74,3.05,3.14
